,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
519,-683.53705,63.510323,11.813028,20.22077,6.914348,2.2967222,3.112144,-9.1209545,-0.9868946,-2.9859946,0.16973259,-3.346436,0.8352168,-0.22568497,-3.0983417,-0.36323622,-0.94610536,3.8225472,0.16863605,0.5417153,-0.83371514,0.6577303,-1.4185704,3.4568279,-1.4078727,0.6506,-0.4477831,0.08390489,-0.33954096,2.4560468,3.4986897,6.9741516,6.261491,8.018555,5.4979606,5.0189595,1.6017298,3.831144,2.8388774,5.77015,neutral
2791,-645.15967,52.292377,-8.568373,1.3603166,-0.090502255,-11.668197,0.5321018,-12.015314,-12.347381,-3.0314875,-3.1242378,-6.8643665,-3.4843583,-5.4351387,-3.8938773,-4.9398828,-5.8840604,-3.7130024,-4.6713924,-6.9884706,-3.2526796,-1.591202,-3.6293454,2.8162775,1.6901189,5.948823,4.495203,3.590651,2.5090256,3.0445008,4.091868,4.161124,1.6726522,1.9614844,-1.0385678,1.1965038,0.86913586,0.9186831,-3.5373566,-3.0920804,sad
837,-740.86554,40.050896,-3.2298343,3.451206,-3.655159,-5.5640483,-11.351342,-13.256774,-9.016317,-6.9514685,-7.9516444,-4.028056,-8.392144,-5.3128695,-3.1420212,-6.49207,-3.9331095,-3.007694,-3.8641865,-2.62251,-1.5642269,1.5112469,1.7003467,1.7906896,-0.64893323,-0.78105676,-2.0867305,0.89097965,-0.12364464,1.1181767,0.30846137,4.139711,7.005314,8.726208,6.0630946,3.2421231,0.29240993,-0.5565851,-1.1390604,-0.19726077,calm
2418,-710.95416,63.11208,9.436493,11.335045,5.099397,1.7339412,-4.276948,-2.002523,-2.1755736,-0.2470777,2.4000776,-1.2575402,4.0380583,-1.2703553,-1.0575777,1.5916615,-4.766647,1.2863158,1.3630637,-0.48868757,-2.8190415,-0.82574093,-2.123986,-1.1025764,-1.4992763,1.6593047,-1.0907917,-0.4041895,-0.87634367,0.16891848,-0.72971195,-0.15882425,-0.8581342,-0.59374124,-0.17047083,0.10773933,-0.84849983,-1.6471124,-2.6195621,-0.018123034,disgust
2654,-541.5646,52.289124,-8.516224,2.4789042,-2.9718218,-5.0376043,-10.758559,-8.645348,-5.314709,-9.242915,-1.7049885,-4.47566,-6.3672557,-3.8343153,-7.2663193,-5.2864437,-3.5530972,-3.2137961,-5.430865,-1.8872079,-6.600992,-4.0748253,-0.46775293,-4.368896,-2.951679,-1.1272078,-3.2436533,0.7376115,-1.2475063,-0.11772776,-3.0300407,-2.1507444,-2.079806,0.625358,-0.4038814,2.26634,-0.851113,-0.23386028,0.2019642,3.937561,surprise
1622,-465.8665,24.876696,-16.959995,-2.00524,-7.156405,-7.6614523,-0.82983893,-13.5636,-8.598361,-1.9535639,-4.937591,-1.8185555,-0.45146224,6.6764627,3.3075237,6.1967583,7.859353,15.168345,13.796354,12.98427,7.010479,1.4980903,-2.0920732,1.8223284,1.1373969,1.8915114,0.77149504,1.3470185,1.253201,2.0486524,-0.49089497,2.1920483,2.824901,4.7194786,3.7802954,4.753843,4.209156,3.9073014,3.7252548,3.4175642,fear
796,-503.42294,33.387264,-18.30672,0.4497439,-14.748364,-11.700937,-5.4428406,-12.043739,-7.9435925,-1.2103248,-9.7565365,1.8145666,-4.9290357,-5.769012,1.1148223,-7.56442,-3.6170104,-4.153367,-5.156385,-0.9995586,-2.1243734,-1.277494,-0.69153315,-2.4884026,-0.94648707,2.2586977,2.5053813,8.13025,6.76268,5.586275,3.2619488,1.4414912,0.39168537,1.4365643,1.0690821,2.0104785,-0.07434858,0.45376536,-1.830998,-0.015227043,angry
1838,-683.8411,59.444565,-0.8251673,10.537366,1.5768421,-4.614729,-1.5890795,-9.401207,-10.498347,-4.101001,-7.026869,-3.2290947,-8.429379,-3.148224,-0.6488738,-8.82126,-8.101675,-2.9605453,-3.5344472,-5.24633,-4.9378176,-4.8139405,-7.403524,-3.5461168,-3.2462406,-0.36537626,0.37093398,3.071786,0.17156088,3.6647432,0.23188986,3.2624674,2.6567647,5.5800204,4.4584846,4.314833,3.8388762,2.2216792,-0.34368613,-1.9163867,neutral
914,-485.34558,24.697906,-14.503859,-5.96371,-13.367882,-11.233029,-11.204814,-20.215559,-6.724523,-7.657447,-9.250829,-7.140696,-4.0106597,1.4826684,-6.6942067,0.68447185,-2.3091779,-1.799261,1.5653154,1.9765414,0.7998092,4.0654426,0.40980121,4.138572,1.9993191,2.8454077,-0.339262,3.0591755,1.2201229,0.07108933,-0.29124993,2.1980016,-0.32862604,-0.5809304,-1.6667454,1.1021535,-1.0842098,1.4724574,-0.43559983,0.19202259,surprise
1926,-678.4142,39.41725,-4.9932523,3.881769,-8.206426,-5.663402,-15.264036,-12.449849,-7.9846115,-6.2240977,-8.625391,-1.706178,-4.5374,-5.562135,-1.012412,-6.0325656,-4.107723,-3.428867,-5.395272,-4.175242,-3.1391006,-2.7044842,-2.8793488,-0.36852685,-0.43197516,0.57928693,0.0270128,3.0499911,1.8588445,5.2769117,4.526,4.62093,3.2969215,4.026325,2.9717216,3.9524152,1.4800146,-1.1522645,-2.9136395,-0.5341671,neutral
1470,-596.55817,49.15078,-5.9865146,5.608567,-1.2716347,-1.2067623,-12.03728,-8.81426,-11.101425,-8.968305,-0.6817104,-7.0525794,-1.9013773,-3.79965,-6.7520084,-0.81947607,-7.4246135,-2.9690192,-2.8509278,-4.909594,-5.3434415,-2.9869242,-3.9913337,-4.4437127,-3.3355625,-1.5795562,-1.9772521,2.6602645,0.9337824,1.0087047,-2.1869733,-1.4884181,-1.6310306,1.3583603,1.2614247,5.3319807,2.3744235,0.69823617,-1.3422886,-0.693072,happy
839,-543.256,28.837587,-20.0762,2.0553432,-11.486953,-14.747635,-12.240665,-11.390852,-11.414216,-3.2778869,-9.38878,0.50827193,-9.591919,-3.4315214,-0.909601,-9.040755,-2.8735042,-3.9112718,-6.1314173,0.033219025,-0.023444992,3.7693288,4.206808,7.079454,7.198713,5.948354,2.9043221,6.828672,0.111726135,2.2638414,-0.30084082,1.2499301,1.6966871,-1.2435466,-0.91820997,-1.0107049,-2.2222276,-1.2211334,-1.9901037,-1.6499712,happy
1796,-698.56964,52.51681,-9.740993,11.873465,4.2723546,-11.44193,-14.926325,-9.880668,-0.09415365,-1.6417114,-5.088742,-3.0375338,-6.408349,-1.9309869,-4.0073915,-2.5874805,-8.033318,-4.4517884,-3.3030353,-7.021592,-3.1868532,-3.3389626,-5.07754,0.6991196,-3.877621,2.7140903,1.060486,5.188861,-0.799379,4.208821,-0.7418309,6.825034,5.2066464,10.648288,7.041569,7.7939243,5.5759397,7.859823,7.6184044,6.986484,calm
320,-369.5954,39.19008,-15.472043,-0.95043224,-5.7813587,-1.209973,-10.11483,-18.26914,-17.822475,-9.481162,-3.8010523,-7.8962812,-7.8260293,-7.357436,-6.4318633,4.932756,-8.499142,-5.660802,-2.0881398,-3.1699212,-4.2608457,-0.17502993,0.16452605,3.1027412,6.234182,10.829424,5.450962,6.481861,0.63925946,0.5629171,2.05357,3.493512,3.2785134,0.965526,-2.8506777,2.208395,3.8014681,3.0016012,-0.44507924,-0.4723897,fear
2081,-502.9451,24.970222,-7.8894024,3.6815524,-6.554233,-5.8474984,-4.602002,-12.381572,-7.890603,-4.564124,-3.7703211,-5.502883,-3.923517,-0.24677351,-7.5014873,-3.389027,-3.1468887,-0.7002597,-0.9176251,1.79919,0.063802905,3.7442956,3.4093626,6.420612,6.6366158,6.853919,3.356121,3.4382024,0.1384033,0.5598887,-1.001034,0.08349217,-1.1517094,-1.125747,-1.1435603,-0.21046704,-0.59678555,0.59824675,0.42616862,0.82164484,disgust
1895,-569.06354,48.44669,-1.656688,7.9184766,0.48206598,-1.3172591,-4.4659915,-5.661302,-10.643737,-5.6352634,-0.47817042,-5.2997794,-3.770548,-2.3408358,-1.8659737,0.28882024,-5.869794,-1.490465,-4.873286,-3.88145,-4.894874,-3.097782,-4.452663,-4.264602,-1.9883828,-2.204271,-5.5058794,-1.4389678,-4.215368,-1.7481748,-0.46197218,-0.11545055,-0.72267216,-0.6626212,-1.3130431,1.1065515,1.240876,2.144897,0.9281443,2.5049899,disgust
559,-647.1163,70.270775,7.4152427,14.139684,11.335895,1.4448031,2.0395403,0.9595147,-2.1313224,-2.3524752,-1.1016786,4.7480564,-1.5368029,1.2993157,3.0656984,-0.5197649,0.74748385,1.0838345,1.8842818,1.0181906,-1.6393145,1.6913222,-2.288733,1.3554538,-1.712207,0.68371254,-2.3427992,0.99985373,-0.7028338,0.7922579,0.780441,0.49749815,-0.52567744,-0.26870525,-1.0881081,2.60747,0.43783373,1.6008055,-1.9138469,-1.1198512,calm
644,-575.6946,34.1147,-29.312386,-5.3724422,-10.295927,-16.176697,-10.862704,-14.728642,-7.9254847,0.185771,-8.294898,-3.6197736,-3.5448487,-3.9498441,-0.9755569,-1.6460475,4.415542,6.6654825,1.421161,2.5504615,5.4948,3.9493248,3.5479255,-0.69197863,-0.9747027,0.70718336,-2.0416586,3.2120938,-1.1691579,2.3327153,2.763865,6.282969,3.540069,4.4871073,0.62388843,4.1437736,1.1059371,3.7345858,3.4904437,2.3706305,surprise
2203,-350.38382,22.16815,-24.089973,-1.5148814,-6.0608697,-16.068369,-11.25209,-16.567404,-16.302822,-2.4123836,-12.346528,-11.86324,0.9120741,2.2047055,10.850917,11.599101,2.9017856,4.8862295,-3.8602984,-4.859024,-0.058333877,3.2176816,-4.990137,-3.6618214,-3.0843058,2.0757544,1.4778727,1.1061214,1.1474514,4.1896,0.5516827,-2.6446457,-2.963995,0.109443665,-0.92592406,-1.1490879,-2.0060656,0.41302755,-3.1761367,-0.33199745,happy
630,-723.3554,42.344654,0.50679934,-1.9785962,-0.2029734,-7.2161565,-17.553534,-10.01415,-2.8476124,-4.1036196,-10.0384245,-0.9944596,-5.883448,-4.461187,-3.175176,-5.6475024,-4.945506,-2.9591599,-8.261028,-3.4930093,-5.0176816,-2.162262,-6.1235037,-3.0174296,-2.7123165,-3.3411503,-2.98262,2.2368793,-1.8096037,3.4680524,3.1735168,7.3910966,8.0703745,12.068376,6.4009104,6.863659,-0.2928885,3.6467319,1.2577423,6.1319537,disgust
242,-593.522,65.67917,3.8455207,12.965606,9.039051,-6.0359607,3.4791899,-4.248185,-8.886657,-0.3446137,-0.5867236,-4.0614038,-0.75965035,1.7855471,-2.2534907,-1.9607202,-2.8453395,-0.49696824,-0.80098677,-0.89751387,-3.0864887,0.08111922,-4.207989,-3.7227402,-2.6607401,-1.8183777,-4.0492992,-0.74070126,-1.7141448,-0.34860235,-1.612206,-1.3731743,-2.7336578,-0.75370693,-1.84601,-0.33134246,-3.100145,-1.6846832,-2.0973606,-1.9456083,neutral
997,-611.49084,53.697193,-2.7876983,15.713755,3.3997242,0.42947587,-6.526718,-8.406367,-5.2088532,-2.651444,0.93517625,-9.086231,1.4717758,-0.12187672,-4.1344175,1.8632256,-3.4015517,-0.51090324,1.7502921,-0.49699306,-3.913777,-3.4238,-3.3987434,-1.9537499,-4.7152567,0.009609317,-2.6986988,2.3797264,-1.2982142,0.86072505,2.7149692,-1.3903843,0.7541889,2.1639278,-0.6755495,3.6492572,1.4144285,1.7722638,0.15970688,3.0446286,fear
2388,-516.7293,64.9237,-7.301379,10.047474,3.895556,-5.632204,-16.671911,-15.743442,-4.965959,-9.504449,-6.9772596,-7.265792,-9.426714,-4.424783,-8.233281,-3.3326607,-7.576694,-3.3612177,-2.9593532,-6.2577987,-8.201263,-5.4345994,-4.2544036,-4.5192976,-7.786911,-1.5612128,-3.2055657,0.337569,-3.7019842,-0.050178483,-2.4424152,-1.1394752,-3.9273207,-1.7654636,-3.5861652,-1.45251,-3.0242298,-4.2085257,-1.6667808,1.1596682,fear
1000,-539.57227,53.837452,8.056617,17.697256,1.6958236,-0.39242494,-0.8793025,-2.2433069,-10.379379,-2.0652645,2.2684884,-7.352512,0.056687243,-0.549318,-1.5825945,-0.1788473,-3.2963438,0.24639994,-0.013997685,-0.9531497,-4.2061706,1.1883616,-2.601468,-4.209188,-2.6152422,-0.08926461,-3.4383323,2.1382723,-0.6131846,-0.46812725,-0.019632513,-0.3284701,0.6168817,3.166381,3.7445073,5.3091516,3.077951,2.2221112,1.0908091,3.1504264,angry
1505,-668.34125,43.075127,12.611034,8.960176,5.105488,5.1068172,1.9135543,-0.62728554,-2.7487366,-0.7780628,4.639654,0.65679055,-1.0828252,1.1136013,1.55739,-0.27937832,-0.10060025,0.01811792,-0.046797674,3.168257,-1.363318,4.535039,1.8257066,0.75735253,1.0438824,0.6625853,-0.70529824,2.857404,0.5638212,4.220749,3.3349197,4.410858,2.349407,2.0809531,0.07293196,0.9910018,0.5528873,1.8933697,0.6699156,1.3032666,surprise
2478,-594.937,31.847952,-5.512038,0.8029856,-2.2672703,-1.0073941,2.9137313,-7.877715,-7.7511835,-5.7071667,-5.954426,-3.1219575,-4.185425,-2.4453173,-2.9490163,-1.819148,-5.5329227,-2.4139423,-1.7721465,-0.23884802,-0.3109709,0.2790124,0.43002406,1.8785758,0.17985146,2.188597,2.2875931,4.2146306,3.8934505,3.669603,0.5987365,3.645673,-0.7254262,0.7517054,0.65922385,1.043865,0.26652452,0.21762444,-1.7927462,-1.0940204,surprise
151,-548.12854,58.015133,-11.591911,2.8711526,2.0050538,-3.0106847,-9.0034075,-2.9245563,-11.9044485,-6.313969,5.1597805,-6.0716844,-2.4158819,3.604505,-3.3008752,-0.43420032,-4.1313024,-2.2671902,-3.8005583,-1.0226635,-4.6986904,1.9900292,-0.032383773,2.4530017,3.7042797,5.316643,1.4782917,7.956454,3.9951425,7.100393,5.8716025,4.0871577,1.1627868,5.9073634,6.0941334,4.829547,1.0671353,-1.3561531,-0.00072232547,1.758776,happy
1606,-496.97263,32.771957,-25.746128,2.8428435,-8.916679,-9.610417,-9.263019,-22.260597,-13.259587,-3.6816769,-13.249468,-6.6245446,-6.387934,-2.446299,-8.605746,-6.9627376,-1.2505375,2.555362,1.7779739,2.3984644,6.1003995,1.1800674,0.37231424,3.871927,1.1261084,2.5732439,0.6226652,1.865517,0.630186,2.9944742,-1.0149151,2.6402256,-1.636407,1.5702046,-0.9584586,2.2811794,0.5220981,1.9970632,-0.24691951,2.072276,surprise
1469,-489.86877,43.94528,-6.9385076,-5.6906595,-9.426028,-1.9371544,-11.5789995,-17.378061,-13.903122,-6.9117675,-3.5516472,-4.3722677,-7.0176983,-6.1836734,-5.936238,-5.4587617,-5.8228135,-2.149819,-5.2109365,-4.4600363,-7.968783,-1.9645334,-2.4783404,1.276123,0.94389075,0.44711328,-0.122615606,3.607508,1.353456,2.5841858,1.4185137,3.5464373,0.60735536,2.499561,1.568957,1.8008821,0.4566625,1.0354266,-1.7960596,-0.6470318,disgust
684,-526.048,45.470577,-17.033863,2.0153375,-4.91919,-13.458518,-6.9823256,-10.99064,-12.98894,2.9002507,-6.611744,-0.21019457,-2.2348979,-1.7221886,3.2332704,1.0948917,0.52487504,11.26697,7.112505,12.574761,10.9590845,10.631893,3.6718194,4.044912,1.5207444,5.8484316,5.2880154,3.113532,1.7159709,0.6457327,2.6915154,3.9835672,3.0148108,1.1430695,-0.374474,2.1727314,1.152635,1.3314254,1.2594587,3.176247,sad
1167,-416.28802,23.786081,-30.841583,-2.1526594,-19.170494,-11.236554,-3.394702,-17.0528,-6.16667,-6.7994404,-8.149091,-4.606156,-11.811431,-2.850741,-6.607496,-0.95526844,1.3659302,1.9884069,-0.8620854,3.3295863,0.91375875,2.5464659,3.8531406,3.216741,2.3166547,-0.6253463,0.44280785,-0.41279885,0.2321936,0.5755589,-2.0834937,0.45860896,0.2849557,1.9885942,0.46636164,-0.81136864,-1.0804397,1.3130552,-1.9038284,-0.51586276,angry
1561,-317.35904,23.297577,-39.68281,-12.729723,-22.55591,-15.02867,-10.055988,-21.065582,-5.6276836,2.6493897,-8.43778,7.237745,1.6966305,16.216587,0.18300925,0.39510694,3.6691308,0.77522683,2.2953107,6.2371073,4.2905116,3.1208568,-1.1443835,5.4893045,-2.330245,0.6464581,0.04393995,0.9093901,-2.1065078,2.5160391,-5.1757736,1.1612015,-0.09849116,1.9888258,2.2660747,1.8082092,-0.4938717,3.3307953,0.31465477,2.3739762,fear
2805,-558.3125,50.410427,-15.666468,1.9752568,-10.307766,-5.298704,1.4623742,-15.555854,-14.33133,-1.7544242,-3.9142523,-4.633807,-5.1181064,-4.856297,-2.583652,-4.479606,-9.322241,-6.402848,-3.8613372,-4.1743946,-2.803121,-2.9972472,-2.2334263,0.67590636,-1.7179846,0.48507282,-1.0294722,1.732802,0.15757531,1.9785569,-0.4478931,4.5790553,1.7586792,3.5897882,1.638581,3.5189307,0.9413151,0.9807746,-0.46025485,1.1420145,angry
458,-709.3892,32.52046,-5.224924,6.454042,-5.543656,-8.129786,-7.8165636,-12.571194,-3.7953343,-4.843218,-3.8683732,-5.6576843,-4.4624963,-0.9633811,-8.223984,-3.9743278,-3.7765267,-3.3136797,-3.004222,-3.4695084,-0.9848442,-1.0832163,-1.1046348,3.6224616,2.686352,3.4439437,1.8413421,2.2090893,-0.057077195,2.0416293,-0.4058284,1.5171391,0.7746296,2.8550177,0.17724301,0.93985844,-1.5272983,0.48369503,-0.8010482,0.6858687,neutral
1227,-530.5419,34.004772,3.5500553,9.185851,4.440727,8.999504,-3.9507957,-5.255419,-7.505551,8.199636,-1.7384977,-1.0004795,3.836135,0.6732728,-0.7684897,0.92048144,0.020394597,-1.1782788,0.83334124,0.62305,-3.9375,4.9324236,-0.5386874,1.3639948,2.2725997,2.790421,1.1546818,3.1324408,-1.0056491,1.2584969,0.19715592,3.4013546,3.6000044,3.9378917,0.15017572,1.0676737,-0.3945775,1.5701499,1.1046278,0.98840666,disgust
2161,-571.1634,51.561947,0.61866134,4.733757,5.044769,-3.5404563,-6.744278,-7.723666,-3.9377506,-1.3471273,-6.121802,-3.3092391,-0.045674462,-4.5306745,-0.57084554,-0.11571758,-2.0357404,-3.6261358,0.63919806,-4.6179023,-3.273069,-1.0202328,-3.4359992,1.836621,-3.0866997,4.23603,-0.9988246,6.892168,2.2078028,3.5678012,3.1402655,3.4959278,5.2576017,3.748991,5.5813804,2.950184,1.972794,2.317389,0.81978804,4.0250573,neutral
2331,-667.6732,35.890144,-2.5674696,9.826792,-6.6465735,-1.9442832,-7.353403,-9.185719,-0.80433,-3.9742851,-4.649303,-3.9770143,-1.616519,-2.8116014,-3.4231746,-4.576822,-3.602651,-1.7357312,-4.6476784,-0.64314556,-3.08397,1.1527156,1.4668771,4.509764,-0.31075576,3.6396573,-0.07626997,2.6237912,-0.12852441,-0.07754789,-0.4406923,2.5791023,-1.1590145,3.1757443,0.3839271,1.6683159,-1.1782188,0.6222179,-0.8163146,0.087032005,fear
352,-349.08368,29.868893,-20.021608,0.82480496,-11.387682,-4.3352504,-12.86241,-13.475211,-13.617986,-8.423022,-5.6364746,-4.9704943,-7.1078978,-5.809376,-4.0564694,-0.63109696,-7.56487,2.1714456,2.1083086,3.722976,3.2258098,4.729594,4.0918655,1.0243067,0.23702067,0.754264,-2.066559,2.6573048,1.9146098,-0.8550915,-0.15549774,-0.5012191,1.4513175,0.6154195,-2.5758984,2.2645805,1.824974,1.4175373,-2.3733206,-0.61186814,angry
2862,-670.7348,52.50115,11.012454,14.246876,6.315002,-10.52374,-5.1550603,-2.6216717,-3.3090777,-6.410282,-1.1778055,-3.4948723,-1.5416384,-1.5973759,-2.922087,-0.47148702,-5.6314015,-3.2492192,-1.8890437,-2.1499226,-8.08803,-0.8803269,-6.113374,-2.4858851,-4.2784514,0.13352428,-4.2241955,0.33121213,-3.783251,-1.5659379,-4.276346,-0.5192803,-0.5869446,-1.4199551,-1.811354,-2.6882205,-3.0367048,-0.79413694,-1.7309275,-1.0466895,disgust
2859,-721.97406,71.641464,2.274462,10.949549,7.7313504,-2.3157437,-4.3271613,-10.995677,-5.9559083,-2.2326033,-5.0777535,-5.9224534,-0.8381285,-2.980246,-2.4183745,-0.20008701,-6.7211165,-1.4904907,-0.64133453,-2.9866796,-5.1794643,-1.9040384,-6.755992,-0.8217234,-5.2820807,1.7009692,-4.5747085,0.6992619,-3.0341086,-2.7206824,-3.4554353,-1.2557595,-0.73623866,-1.0395297,-1.1098886,-1.8755697,-3.5709128,-0.80886126,-1.0628387,2.8793166,sad
2652,-498.9889,66.9362,-0.6750157,5.629607,-5.468802,-6.4138417,-13.545594,-1.0937104,-7.636963,-11.604573,-3.2730522,-4.939369,-7.277763,-4.783604,-5.3023815,-7.9701405,-4.3741226,-5.1641264,-3.3872864,-4.798919,-5.548293,-6.555222,-5.261213,-4.97938,-4.1394486,-2.8518848,-5.3890524,-1.4599357,-3.8098388,-0.59656525,-3.1056979,-2.3961532,-5.2528853,0.15512499,-4.399463,-0.37608805,-4.6526856,-4.470239,-5.336771,-0.75213593,disgust
1471,-645.9547,63.116707,-4.388943,12.588354,4.2411594,-2.9022615,-5.671873,-6.6233635,-11.532384,-2.3804133,-1.2910134,-6.8026524,1.1827934,-4.6723757,-2.413551,2.1658797,-8.006255,-2.8629193,-2.44791,-2.5724356,-5.8621325,-0.08601394,-3.01738,-4.7407765,-2.6895819,-2.0261848,-5.190275,0.17098041,-4.0623984,-1.1081643,-2.9269876,-2.6940842,-2.6108196,-3.7561111,-4.2394953,-2.3900445,-2.5107365,-0.79052067,-2.0516586,-0.8185862,happy
741,-601.3324,48.598854,-3.1273367,6.762052,7.6554666,-3.1789563,-2.6527948,-7.842543,-9.492153,-3.2426183,-1.5783066,-3.219822,-2.8534293,-1.0585135,-4.044196,0.7144659,-4.872341,-0.8203014,-2.3944001,-2.6897025,-4.5014167,-2.7435806,-1.3621188,-3.2753167,-3.0988965,-0.71615636,-4.3477664,-0.7827833,-2.997141,-2.293332,-3.0501149,-0.8205746,-4.0456853,-1.8933654,-2.6844053,-0.5876412,-0.91776985,0.29146126,-1.5495383,-1.2861673,fear
2530,-623.5042,63.976334,10.04571,15.080756,8.768377,-8.76183,-2.3443527,-8.567231,-1.1982464,-3.7929282,-5.966589,0.35763258,-0.35676792,-4.8684163,0.33482417,-0.914426,-4.992277,3.6010766,-3.6934762,0.40812302,-5.7382345,-1.5412846,-3.2671053,-4.885543,-2.714494,0.13488549,-2.8973348,-0.073291816,-2.303924,-1.1555003,-4.0433545,0.51615894,-2.08452,-0.1244789,-0.5440475,-1.5600747,-3.9307473,-1.3247857,-1.8522995,0.4587125,surprise
528,-706.92096,71.82813,13.182999,21.664398,9.262007,3.4476924,5.8417726,-7.0406017,-0.3327465,-1.6865029,1.5555148,-5.3102117,0.2243039,-1.3183951,0.024764623,-0.8430957,-1.7111353,2.4131048,0.91389346,3.3790822,0.70123523,2.0797246,-0.79272956,3.2583508,-2.2186468,2.6081297,0.33243376,2.6430514,1.8236057,3.7100408,-0.48689467,2.2510622,1.4210007,6.217487,7.450387,9.012082,4.659069,5.0799704,2.9156373,4.515326,calm
1982,-433.7106,23.460344,-14.926406,-2.214859,-6.2717786,-12.586202,-8.922879,-12.805514,-17.063446,-2.9585319,-7.0008793,-9.483855,-3.4631035,-8.134556,-2.581294,-8.070161,-9.419675,-2.4697802,-11.590111,-3.002923,-4.2478514,-1.8281573,-3.8666658,2.4780598,2.2873564,5.2288456,4.33531,4.561018,3.2958138,4.0443134,2.5954394,1.715181,-2.6677716,0.5011783,-1.7332205,1.1613806,1.1294763,-0.06679985,-2.8129883,0.3185956,angry
411,-661.9023,53.021248,16.841032,11.955746,10.210271,7.2153544,-0.8082538,-0.16143376,-3.7843704,-0.13106865,3.71552,0.60688657,1.7692591,0.26022956,3.5653942,2.6630871,-0.9108397,1.4089056,0.4672622,0.5625771,-3.9276006,1.2837906,-1.7514728,-1.1463377,-0.41068724,2.5343413,-2.0233166,1.568815,-1.3759685,1.1614656,-1.0057725,0.3294497,-0.42775148,0.014062533,-3.0008905,-0.68427974,-1.5598975,-0.16714458,-2.731505,-1.040132,happy
2534,-648.194,64.65529,7.7080803,12.35713,10.69377,-2.3673704,-8.878728,-11.4029045,-1.4164188,-5.556127,-5.274902,-2.9594553,0.7040206,-6.5636973,-3.2929187,-0.24708402,-7.596138,-0.31205642,-3.655314,-4.6326694,-5.893303,-1.910918,-5.3800097,-3.5176136,-4.928665,1.1621633,-4.4722476,0.5574688,-6.319835,-2.6750028,-5.6033163,-1.5435295,-2.4686108,-1.2477535,-3.9288645,-3.4834254,-3.830059,-3.114804,-1.4205606,-0.4342049,neutral
1651,-674.5231,64.75183,9.010926,20.54443,5.8760376,3.880832,3.67931,-7.319493,-1.12935,-0.33632988,2.1020315,-2.0881343,1.999523,0.40413675,-2.696267,-0.27228156,-0.7672451,4.333974,0.42898276,2.7127945,0.01614784,0.63631964,-0.68971455,3.4164004,-0.17275615,0.7307251,-0.90361005,0.25055936,0.14278801,1.8205296,1.0041423,3.632455,4.2347045,6.4995584,5.6441584,5.206701,3.5592024,5.713494,3.0916338,6.2502427,neutral
1496,-570.9829,45.41506,-1.5627906,11.880343,-0.43858105,-1.7890221,-5.260242,-6.6141477,-13.445089,-4.1252,-3.6815138,-4.405503,-1.0022507,-5.3523436,-2.2794626,-0.53929013,-7.7281795,-2.7330332,-2.157927,-4.4112816,-6.2917914,-2.232909,-3.3744195,-4.852634,-3.4208863,-2.0247192,-5.086844,-1.1211259,-2.6697438,-1.8950644,-1.124816,-1.2965956,-0.8627386,-0.9296032,-2.4659162,0.10139819,-0.96924776,-0.5552419,-2.2148898,-0.4208451,angry
2186,-547.81213,62.277164,-11.830583,14.239296,9.86028,-10.6945095,-12.243242,-25.7019,-4.605695,2.751661,-5.7539477,-2.8512259,2.586174,-1.4086283,3.1946285,0.4962503,-3.0834477,-2.589315,-2.3961425,-3.1708212,-4.075906,2.6809886,-4.042378,0.37499127,-2.822784,3.8671963,-1.2712734,6.1949954,4.1077094,3.2463756,1.5276134,2.3631957,5.210037,5.0395985,4.745045,4.3366055,-0.9010962,1.8613981,1.3747582,1.7183659,sad
216,-680.8529,46.73929,3.1917138,9.208812,2.0486107,-5.5801754,-12.643098,-8.986443,-4.6839037,-0.8901337,-9.57598,-4.891095,-1.241599,-5.447933,-3.5799544,-3.5253134,-4.141301,-2.9353294,-5.5436187,-4.6812596,-3.8170698,-4.7631226,-3.6348004,-3.6947207,-5.1052065,-1.5068746,-2.8451815,0.68787444,0.74549484,2.708112,0.32460654,2.1846995,-0.093826346,1.4678997,1.0790642,3.277119,1.453279,2.0465868,1.210684,2.740138,sad
1710,-568.3965,57.71993,-0.5464269,14.221496,12.092504,-0.092207134,2.2139142,0.09762373,-2.28815,1.9192832,0.03604061,4.6036744,2.3115418,0.64537007,3.2495513,0.9507774,1.078768,0.16329724,3.561893,2.8137887,-2.4334626,3.6922884,-0.9432453,1.7177637,-0.2540505,1.4829948,-1.1443613,2.5169134,-1.2921296,2.4375634,0.88150364,1.1398307,1.0757499,-0.078487515,0.6151324,2.0953343,1.4217484,0.9373267,0.38785452,-0.3331375,sad
1772,-727.5514,46.937634,-3.4761486,9.773693,4.917168,-9.099193,-16.531698,-8.444363,-2.729413,-0.73227537,-6.2693567,-5.9091635,-6.685889,-1.0612035,-4.9270706,-1.2660974,-6.636218,-3.4247952,-4.7373576,-6.4582415,-1.9519496,-3.2941144,-6.439808,-2.0425954,-4.608141,-0.41563714,-1.4885408,2.8099444,0.62580085,5.0730467,0.7544052,5.791072,4.506764,9.525354,8.062427,9.674661,6.0858464,7.057011,6.2568965,7.01008,calm
